state,district,district_label,district_id,incumbent,incumbent_party,pres_source,pres_dem_votes,pres_rep_votes,pres_total_votes,pres_dem_share,pres_rep_share,pres_dem_margin,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_total_votes,pres_2020_dem_margin,pres_two_party_total,pres_two_party_dem_margin,pres_winner_party,pres_winner,cong_dem_votes,cong_rep_votes,cong_total_votes,cong_winner_party,cong_winner_candidate,cong_winner_votes,cong_two_party_total,cong_two_party_dem_margin,cong_dem_margin,cong_two_party_winner_party,cong_winner,state_name,redistricted_for_story,valid_pres_cong_data,split_ticket_category,split_ticket,dem_won_harris_lost,gop_won_trump_lost,house_source,presidential_source
PA,14,14,PA-14,Guy Reschenthaler,R,The Downballot presidential CD results,138813,279274,421084,0.3296563156044875,0.663226339637697,-0.33357002403320946,138892.32149560255,268694.9568709689,412037.80662328977,-0.3150260322932936,418087,-0.33596117554480287,R,Trump,134755,268380,403135,R,GUY RESCHENTHALER,268380,403135,-0.33146464583824276,-0.33146464583824276,R,Republican,Pennsylvania,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
PA,15,15,PA-15,Glenn Thompson,R,The Downballot presidential CD results,121693,272691,397753,0.30595118075790756,0.6855787385638826,-0.37962755780597507,119458.51738410596,263000.5880503848,387754.4943283515,-0.37018802558282404,394384,-0.38287050184591664,R,Trump,111408,279027,390435,R,GLENN THOMPSON,279027,390435,-0.4293134580660033,-0.4293134580660033,R,Republican,Pennsylvania,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
PA,16,16,PA-16,Mike Kelly,R,The Downballot presidential CD results,159531,254619,417676,0.3819491663394593,0.6096088834407531,-0.22765971710129385,158729.85761589403,242664.4271523179,406695.4701986755,-0.20638186477813686,414150,-0.22959797174936616,R,Trump,146709,256923,403632,R,MIKE KELLY,256923,403632,-0.273055654655726,-0.273055654655726,R,Republican,Pennsylvania,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
PA,17,17,PA-17,Chris Deluzio,D,The Downballot presidential CD results,238954,213797,457096,0.5227654584594921,0.4677288797101703,0.055036578749321774,237706.60553398426,211204.51528631206,454479.2978851736,0.05831308570268051,452751,0.05556475855381877,D,Harris,242838,207900,450738,D,CHRISTOPHER R. DELUZIO,242838,450738,0.07751287887863903,0.07751287887863903,D,Democrat,Pennsylvania,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
RI,1,1,RI-1,Gabe Amo,D,The Downballot presidential CD results,140825,88794,234822,0.5997095672466805,0.37813322431458724,0.22157634293209322,152956.44066962064,83224.84201692599,239684.67504149975,0.29093056800824296,229619,0.22659710215618045,D,Harris,139352,70742,221118,D,GABE AMO,139352,210094,0.32656810760897503,0.31028681518465256,D,Democrat,Rhode Island,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
RI,2,2,RI-2,Seth Magaziner,D,The Downballot presidential CD results,144331,125612,275837,0.5232474251097569,0.4553848831012518,0.06786254200850506,154529.5593303794,116697.15798307396,275313.3249585003,0.1374158019885457,269943,0.06934426897530219,D,Harris,153439,109381,263480,D,SETH MAGAZINER,153439,262820,0.16763564416711058,0.16721572794899042,D,Democrat,Rhode Island,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
SC,1,1,SC-1,Nancy Mace,R,The Downballot presidential CD results,171105,223189,400369,0.4273682527868042,0.5574582447692004,-0.13008999198239618,171780.5710667778,204848.14197477105,383005.8671035609,-0.08633698266311962,394294,-0.13209432555402822,R,Trump,162582,227502,390777,R,NANCY MACE,227502,390084,-0.16642569292767712,-0.1661305552783301,R,Republican,South Carolina,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
SC,2,2,SC-2,Joe Wilson,R,The Downballot presidential CD results,154783,205695,365954,0.42295753018138893,0.5620788405100094,-0.13912131032862052,161002.21388049895,199780.37538941295,366492.31650142145,-0.10580893449307438,360478,-0.14123469393416518,R,Trump,142985,211514,355285,R,JOE WILSON,211514,354499,-0.19331225193865145,-0.19288458561436594,R,Republican,South Carolina,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
SC,3,3,SC-3,Sheri Biggs,R,The Downballot presidential CD results,99185,252655,356369,0.27832106608599516,0.7089701966220406,-0.4306491305360455,106461.1121619322,236980.7292704794,348346.06168559834,-0.3746837741669329,351840,-0.4361925875397908,R,Trump,87735,248451,346713,R,SHERI BIGGS,248451,336186,-0.47805678999125484,-0.4635418919971273,R,Republican,South Carolina,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
SC,4,4,SC-4,William Timmons,R,The Downballot presidential CD results,132540,216077,354343,0.37404435815015397,0.6097961579599428,-0.23575179980978883,138170.70203870392,202545.04614830628,347082.0188414769,-0.18547300238853381,348617,-0.2396239999770522,R,Trump,128976,206916,346414,R,WILLIAM R. TIMMONS IV,206916,335892,-0.23203886963666892,-0.2249909068340194,R,Republican,South Carolina,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
SC,5,5,SC-5,Ralph Norman,R,The Downballot presidential CD results,141510,226473,373054,0.379328461831263,0.6070783318232749,-0.22774986999201186,147072.99845869778,213483.64222850598,365449.8850197956,-0.1817229844420689,367983,-0.23088838343075632,R,Trump,130592,228260,359409,R,RALPH NORMAN,228260,358852,-0.27216791323442535,-0.271746116541322,R,Republican,South Carolina,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
SC,6,6,SC-6,Jim Clyburn,D,The Downballot presidential CD results,189648,118611,313271,0.6053800064480913,0.378621066105704,0.2267589403423873,219768.23473929815,111768.70483261696,336351.75986668456,0.32109102075008494,308259,0.23044582639922923,D,Harris,182056,112360,305977,D,JAMES E. CLYBURN,182056,294416,0.23672626487690887,0.22778182673861108,D,Democrat,South Carolina,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
SC,7,7,SC-7,Russell Fry,R,The Downballot presidential CD results,139681,241046,384780,0.3630152294817818,0.6264514787670877,-0.26343624928530596,147285.1676540912,215696.3601559074,366601.0909814623,-0.18660935328551848,380727,-0.26624063961841427,R,Trump,129522,240326,370329,R,RUSSELL FRY,240326,369848,-0.2995933464558413,-0.29920422111149814,R,Republican,South Carolina,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
SD,0,AL,SD-AL,Dusty Johnson,R,The Downballot presidential CD results,146859,272081,428922,0.34239092422398476,0.6343367791812964,-0.2919458549573116,150471,261043,422609,-0.2616413753611495,418940,-0.2989019907385306,R,Trump,117818,303630,421448,R,DUSTY JOHNSON,303630,421448,-0.440889504755035,-0.440889504755035,R,Republican,SD,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TN,1,1,TN-1,Diana Harshbarger,R,The Downballot presidential CD results,71649,273159,348378,0.20566453679623856,0.7840879734081946,-0.578423436611956,74135.95288383428,256543.88627132413,336323.92851340375,-0.5423578815630427,344808,-0.584412194612654,R,Trump,64021,257825,330199,R,DIANA HARSHBARGER,257825,321846,-0.6021637677647074,-0.5869309113595135,R,Republican,Tennessee,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TN,2,2,TN-2,Tim Burchett,R,The Downballot presidential CD results,118773,242945,366766,0.32383863280674874,0.662397823135187,-0.3385591903284383,122695.47314399113,226797.7245972304,356263.8437184369,-0.2922054912075601,361718,-0.3432839947141143,R,Trump,111316,250782,362098,R,TIM BURCHETT,250782,362098,-0.38516092328596124,-0.38516092328596124,R,Republican,Tennessee,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TN,3,3,TN-3,Chuck Fleischmann,R,The Downballot presidential CD results,113479,243103,361316,0.3140713392155343,0.6728265562554662,-0.35875521703993185,115371.35392329883,226468.72778111824,348163.0151092299,-0.31909585176060307,356582,-0.3635180687752046,R,Trump,102841,236519,350328,R,"CHARLES J. \""CHUCK\"" FLEISCHMANN",236519,339360,-0.3939120697784064,-0.38157954830901325,R,Republican,Tennessee,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TN,4,4,TN-4,Scott DesJarlais,R,The Downballot presidential CD results,93024,239837,336886,0.2761290169374803,0.7119233212422006,-0.43579430430472027,98033.80894468419,220497.9611612397,324522.82267555903,-0.37736684035621365,332861,-0.4410639876705291,R,Trump,83832,219133,313255,R,SCOTT DESJARLAIS,219133,302965,-0.44658954004587986,-0.4319196820481716,R,Republican,Tennessee,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TN,5,5,TN-5,Andy Ogles,R,The Downballot presidential CD results,150373,216675,373015,0.40312856051365226,0.580874763749447,-0.17774620323579476,157606.0468800422,198783.5813212437,364674.9174647218,-0.11291572978880549,367048,-0.1806357751574726,R,Trump,142387,205075,360714,R,ANDREW OGLES,205075,347462,-0.18041685133913923,-0.17378865250586337,R,Republican,Tennessee,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TN,6,6,TN-6,John Rose,R,The Downballot presidential CD results,114012,240346,358805,0.31775476930366076,0.6698513119939801,-0.3520965426903193,120181.3236454124,221681.03746907163,348369.9190668594,-0.2913561368775337,354358,-0.3565151626321404,R,Trump,106144,225543,331687,R,JOHN W. ROSE,225543,331687,-0.3599749161106706,-0.3599749161106706,R,Republican,Tennessee,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TN,7,7,TN-7,Matt Van Epps,R,The Downballot presidential CD results,127803,202510,335187,0.3812886537962391,0.6041702094651642,-0.2228815556689251,135633.88823503372,185341.98888182628,328513.27172926173,-0.15131230584729188,330313,-0.2261703293542791,R,Trump,122764,191992,322656,R,MARK E. GREEN,191992,314756,-0.2199417961849814,-0.21455667955965488,R,Republican,Tennessee,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TN,8,8,TN-8,David Kustoff,R,The Downballot presidential CD results,100535,243791,348278,0.28866307949396747,0.6999896634297889,-0.4113265839358214,110188.50247984665,244388.6039484083,359750.7831704535,-0.3730363010911815,344326,-0.4160475828139612,R,Trump,85043,240411,332315,R,DAVID KUSTOFF,240411,325454,-0.4773885095896809,-0.46753231121074884,R,Republican,Tennessee,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TN,9,9,TN-9,Steve Cohen,D,The Downballot presidential CD results,166617,64499,235311,0.7080714458737586,0.274101083247277,0.4339703626264816,209864.64986385664,71971.48856853766,286406.49855207396,0.4814596107017015,231116,0.4418473839976462,D,Harris,159522,57411,223703,D,STEVE COHEN,159522,216933,0.4707029359295266,0.4564578928311198,D,Democrat,Tennessee,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,1,1,TX-1,Nathaniel Moran,R,The Downballot presidential CD results,78564,246363,327192,0.2401158952541627,0.752961563852417,-0.5128456685982543,86339.66514899714,235935.3534031499,325932.0372309774,-0.45897816466608704,324927,-0.5164206113988681,R,Trump,0,258523,258523,R,NATHANIEL MORAN,258523,258523,-1,-1,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,2,2,TX-2,Dan Crenshaw,R,The Downballot presidential CD results,124591,203572,332111,0.3751486701735263,0.6129637380273463,-0.23781506785381995,121721.50715190117,194829.93031381827,321027.04726295965,-0.22773290844254795,328163,-0.24067612741229205,R,Trump,112252,214631,326883,R,DAN CRENSHAW,214631,326883,-0.31319768846957474,-0.31319768846957474,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,3,3,TX-3,Keith Self,R,The Downballot presidential CD results,153496,232845,395370,0.3882338063080153,0.5889293573108734,-0.20069555100285807,152282.8288758368,204522.3120280023,362332.4476018827,-0.14417555893190193,386341,-0.2053859155512876,R,Trump,142953,237794,380747,R,KEITH SELF,237794,380747,-0.2490919166795799,-0.2490919166795799,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,4,4,TX-4,Pat Fallon,R,The Downballot presidential CD results,120188,239000,364577,0.3296642410245298,0.6555542450565999,-0.3258900040320701,125331.10095589326,214733.12743813224,344380.15955586015,-0.2596027210090701,359188,-0.33077942470238425,R,Trump,111696,241603,353299,R,PAT FALLON,241603,353299,-0.36769704980767,-0.36769704980767,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,5,5,TX-5,Lance Gooden,R,The Downballot presidential CD results,111027,194767,309229,0.3590445915486581,0.629847135941325,-0.27080254439266693,113820.52891567313,180707.38773610187,298176.1425104134,-0.22431995483371975,305794,-0.2738444835412075,R,Trump,107712,192185,299897,R,LANCE GOODEN,192185,299897,-0.28167337452525365,-0.28167337452525365,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,6,6,TX-6,Jake Ellzey,R,The Downballot presidential CD results,104150,188598,295945,0.3519234992988562,0.6372738177701938,-0.28535031847133757,105416.94575139889,172963.38060477914,281937.6263050969,-0.2395793556844567,292748,-0.2884665309412874,R,Trump,98319,188119,286438,R,JAKE ELLZEY,188119,286438,-0.31350588958168957,-0.31350588958168957,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,7,7,TX-7,Lizzie Fletcher,D,The Downballot presidential CD results,148939,96446,252742,0.5892926383426578,0.38159862626710245,0.20769401207555532,179327.19134669192,96256.7399748539,279261.4143799413,0.297464837941481,245385,0.2139209813150763,D,Harris,149820,94651,244471,D,LIZZIE FLETCHER,149820,244471,0.2256668480106025,0.2256668480106025,D,Democrat,Texas,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,8,8,TX-8,Morgan Luttrell,R,The Downballot presidential CD results,113192,231430,348986,0.3243453892133209,0.6631498111672102,-0.33880442195388927,111737.48405556373,196658.02887479175,312347.479729084,-0.27187843773506426,344622,-0.3430947530917933,R,Trump,108754,233423,342177,R,MORGAN LUTTRELL,233423,342177,-0.36434067748562876,-0.36434067748562876,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,9,9,TX-9,Al Green,D,The Downballot presidential CD results,169156,64549,237177,0.7132057492927223,0.2721553944944071,0.44105035479831517,195427.82442834036,58355.422376550705,256506.22834784494,0.5343823537333661,233705,0.4476027470529086,D,Harris,184141,0,184141,D,AL GREEN,184141,184141,1,1,D,Democrat,Texas,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,10,10,TX-10,Michael McCaul,R,The Downballot presidential CD results,131834,220457,356885,0.3694019081777043,0.6177255978816706,-0.2483236897039663,135093.97957349353,198897.36972628176,339628.4867731334,-0.1878623043637912,352291,-0.2515619189817509,R,Trump,118280,221229,347818,R,MICHAEL T. MCCAUL,221229,339509,-0.30322907492879425,-0.29598525665721725,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,11,11,TX-11,August Pfluger,R,The Downballot presidential CD results,71353,192220,265865,0.2683805690858142,0.722998514283565,-0.4546179451977508,77976.9944801367,186083.9465765333,267919.27780632064,-0.4035056864200243,263573,-0.45857124971070634,R,Trump,0,211975,211975,R,AUGUST PFLUGER,211975,211975,-1,-1,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,12,12,TX-12,Craig Goldman,R,The Downballot presidential CD results,131637,209675,345291,0.38123495833948756,0.6072414282445822,-0.2260064699050946,130234.8118676436,189089.31366655,324606.4727680646,-0.18131031490847282,341312,-0.22864124320270016,R,Trump,124154,215564,339718,R,CRAIG GOLDMAN,215564,339718,-0.2690761160727427,-0.2690761160727427,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,13,13,TX-13,Ronny Jackson,R,The Downballot presidential CD results,77626,222446,303031,0.2561652108200151,0.7340701116387433,-0.47790490081872816,79205.81130522209,215372.2223722359,299330.5636793715,-0.4549031324875623,300072,-0.4826175051321016,R,Trump,0,240622,240622,R,RONNY JACKSON,240622,240622,-1,-1,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,14,14,TX-14,Randy Weber,R,The Downballot presidential CD results,101583,208090,312766,0.3247891394844708,0.6653216781875267,-0.34053253870305594,110036.05719933713,199674.58909834563,314087.9973704524,-0.2853930511495604,309673,-0.3439337623880674,R,Trump,95875,210320,306195,R,"RANDY K. WEBER, SR.",210320,306195,-0.3737650843416777,-0.3737650843416777,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,15,15,TX-15,Monica De La Cruz,R,The Downballot presidential CD results,93470,134492,229772,0.40679456156537785,0.5853280643420434,-0.17853350277666558,109176.78573452683,115721.73078551373,227088.91781514612,-0.028821067597471217,227962,-0.17995104447232432,R,Trump,95965,127804,223769,R,MONICA DE LA CRUZ,127804,223769,-0.14228512439167176,-0.14228512439167176,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,16,16,TX-16,Veronica Escobar,D,The Downballot presidential CD results,132189,95314,230335,0.5738988864045846,0.413805978249072,0.16009290815551264,163504.81344490417,76975.88921866754,244212.3888787176,0.3543183235851691,227503,0.16208577469308097,D,Harris,131391,89281,220828,D,VERONICA ESCOBAR,131391,220672,0.1908262035962877,0.19069139782998532,D,Democrat,Texas,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,17,17,TX-17,Pete Sessions,R,The Downballot presidential CD results,105287,193584,302001,0.3486312959228612,0.6410044999850993,-0.29237320406223816,114751.0675933781,182847.46052811077,302045.3254518557,-0.22545090818029173,298871,-0.29543515429733896,R,Trump,97941,193101,291042,R,PETE SESSIONS,193101,291042,-0.32696311872513245,-0.32696311872513245,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,18,18,TX-18,Christian Menefee,D,The Downballot presidential CD results,154657,65672,223517,0.6919249989933651,0.2938121037773413,0.39811289521602383,177368.07741187603,60369.56240872207,240981.8473670774,0.48550758607529093,220329,0.40387329856714277,D,Harris,151834,66810,218720,D,SYLVESTER TURNER,151834,218644,0.3888695779440552,0.3887344550109729,D,Democrat,Texas,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,19,19,TX-19,Jodey Arrington,R,The Downballot presidential CD results,66869,212716,282163,0.23698713155162088,0.7538763055397057,-0.5168891739880849,73173.61649380153,202461.44762042715,279620.5734139527,-0.46236880766003863,279585,-0.5216553105495645,R,Trump,0,214950,266375,R,JODEY C. ARRINGTON,214950,214950,-1,-0.8069450961989676,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,20,20,TX-20,Joaquin Castro,D,The Downballot presidential CD results,147731,95409,245945,0.6006668157514892,0.3879281953282238,0.21273862042326536,172366.95714943,85594.95231229211,262144.2654370527,0.3310085944183051,243140,0.2151928929834663,D,Harris,157890,0,157890,D,JOAQUIN CASTRO,157890,157890,1,1,D,Democrat,Texas,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,21,21,TX-21,Chip Roy,R,The Downballot presidential CD results,163520,266269,434621,0.37623584686427947,0.6126464206745648,-0.2364105738102853,164212.87002261952,246263.07255006774,416581.2650774005,-0.19696085591415963,429789,-0.2390684731344916,R,Trump,153765,263744,426423,R,CHIP ROY,263744,417509,-0.2634170760390794,-0.2579105723659371,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,22,22,TX-22,Troy Nehls,R,The Downballot presidential CD results,136411,204248,347223,0.39286279998732804,0.5882329223582539,-0.19537012237092583,138253.54653420887,191936.97124089667,334585.2443765168,-0.16044767546974237,340659,-0.1991346184894572,R,Trump,127604,209285,336889,R,TROY E. NEHLS,209285,336889,-0.2424567142293159,-0.2424567142293159,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,23,23,TX-23,VACANT (Gonzales),R,The Downballot presidential CD results,127486,174904,305276,0.4176089833462178,0.572937276431819,-0.1553282930856012,134552.29610086716,155681.4449512725,294018.8429225354,-0.07186324740408634,302390,-0.1568107410959357,R,Trump,109373,180720,290093,R,TONY GONZALES,180720,290093,-0.24594526582854465,-0.24594526582854465,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,24,24,TX-24,Beth Van Duyne,R,The Downballot presidential CD results,157912,217060,380887,0.4145901540351863,0.5698803057074671,-0.15529015167228077,168123.66337265013,216345.05788319733,390681.45426418865,-0.12342893163784191,374972,-0.15773977790341678,R,Trump,149518,227108,376626,R,BETH VAN DUYNE,227108,376626,-0.2060133925963688,-0.2060133925963688,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,25,25,TX-25,Roger Williams,R,The Downballot presidential CD results,106983,231289,342104,0.31272069312255923,0.6760780347496668,-0.36335734162710753,112308.99608334072,215978.53201384752,332712.3438023934,-0.3115890884772188,338272,-0.3674735124396935,R,Trump,0,263042,264703,R,ROGER WILLIAMS,263042,263042,-1,-0.9937250427837993,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,26,26,TX-26,Brandon Gill,R,The Downballot presidential CD results,149357,242431,397123,0.37609758185751013,0.6104682931988326,-0.23437071134132242,144823.29907086107,211962.99612364947,361988.84823902213,-0.18547449011041323,391788,-0.23756215095919223,R,Trump,138558,241096,388427,R,BRANDON GILL,241096,379654,-0.2700827595652884,-0.26398267885600124,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,27,27,TX-27,Michael Cloud,R,The Downballot presidential CD results,99368,184228,286037,0.3473956166509927,0.6440705223450113,-0.29667490569401855,109719.73644235995,174253.2593308768,287748.0505866495,-0.22427092992271686,283596,-0.2992284799503519,R,Trump,94596,183980,278576,R,MICHAEL CLOUD,183980,278576,-0.3208603756246051,-0.3208603756246051,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,28,28,TX-28,Henry Cuellar,D,The Downballot presidential CD results,114961,133211,250380,0.45914609793114464,0.5320353063343718,-0.07288920840322716,131725.87806142838,114183.52683569316,249012.02531178945,0.07044780750556251,248172,-0.07353770771884016,R,Trump,125280,112018,237298,D,HENRY CUELLAR,125280,237298,0.05588753381823698,0.05588753381823698,D,Democrat,Texas,TRUE,TRUE,Dem won Trump-won district,TRUE,TRUE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,29,29,TX-29,Sylvia Garcia,D,The Downballot presidential CD results,92821,61054,155692,0.5961834904812064,0.392146031909154,0.20403745857205247,118450.23937816039,54252.505696548986,174765.49925543062,0.36733642483853424,153875,0.206446791226645,D,Harris,99379,52830,152209,D,SYLVIA R. GARCIA,99379,152209,0.305822914545132,0.305822914545132,D,Democrat,Texas,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,30,30,TX-30,Jasmine Crockett,D,The Downballot presidential CD results,185466,65876,254608,0.7284374410859046,0.2587349965437064,0.46970244454219817,217199.22534367497,58707.61284419896,279332.3595963905,0.5673943854141417,251342,0.47580587406800295,D,Harris,197650,0,232825,D,JASMINE CROCKETT,197650,197650,1,0.8489208633093526,D,Democrat,Texas,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,31,31,TX-31,John Carter,R,The Downballot presidential CD results,142633,230668,378316,0.37702079742860467,0.6097230886348978,-0.2327022912062931,133164.98396820814,202405.98355550074,341869.3888505435,-0.2025364125758653,373301,-0.23582846014342312,R,Trump,126470,229087,355557,R,JOHN R. CARTER,229087,355557,-0.28860914002536864,-0.28860914002536864,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
